case_id,evidence_type,collection_date,status
20251030-1615,Physical,2025-01-04 21:17:45,In Analysis
20251030-1616,Document,2023-05-12 21:28:43,Analyzed
20251030-1616,Photographic,2023-05-14 21:28:43,In Analysis
20251030-1617,Physical,2024-07-22 08:35:39,In Analysis
20251030-1617,Digital,2024-07-23 08:35:39,Collected
20251030-1617,Photographic,2024-07-24 08:35:39,Collected
20251030-1618,Document,2024-08-22 13:14:19,In Analysis
20251030-1619,Digital,2024-09-16 21:54:32,Collected
20251030-1619,Document,2024-09-12 21:54:32,In Analysis
20251030-1620,Photographic,2023-06-28 08:02:08,In Analysis
20251030-1620,Document,2023-06-21 08:02:08,In Analysis
20251030-1620,Digital,2023-06-20 08:02:08,Analyzed
20251030-1620,Photographic,2023-06-29 08:02:08,Collected
20251030-1623,Photographic,2023-04-29 15:08:40,In Analysis
20251030-1623,Digital,2023-05-07 15:08:40,In Analysis
20251030-1624,Physical,2023-02-18 15:40:43,Analyzed
20251030-1624,Document,2023-02-12 15:40:43,Collected
20251030-1628,Digital,2023-07-16 12:37:04,In Analysis
20251030-1629,Digital,2023-10-28 19:25:15,Collected
20251030-1629,Document,2023-10-26 19:25:15,In Analysis
20251030-1629,Physical,2023-11-03 19:25:15,In Analysis
20251030-1630,Digital,2024-04-08 06:44:49,In Analysis
20251030-1630,Digital,2024-04-08 06:44:49,In Analysis
20251030-1630,Physical,2024-04-06 06:44:49,In Analysis
20251030-1630,Physical,2024-04-09 06:44:49,Analyzed
20251030-1631,Document,2024-06-08 19:05:20,In Analysis
20251030-1631,Digital,2024-06-07 19:05:20,Collected
20251030-1631,Physical,2024-06-05 19:05:20,Analyzed
20251030-1631,Digital,2024-06-08 19:05:20,In Analysis
20251030-1634,Digital,2024-07-27 11:07:25,In Analysis
20251030-1634,Photographic,2024-08-05 11:07:25,Collected
20251030-1637,Physical,2024-02-20 20:51:39,In Analysis
20251030-1637,Digital,2024-02-21 20:51:39,In Analysis
20251030-1638,Physical,2024-02-01 15:33:29,Collected
20251030-1639,Document,2024-03-18 06:23:07,Collected
20251030-1642,Document,2024-12-18 22:52:44,Collected
20251030-1642,Digital,2024-12-23 22:52:44,Analyzed
20251030-1642,Physical,2024-12-26 22:52:44,In Analysis
20251030-1643,Digital,2023-05-29 22:30:12,In Analysis
20251030-1643,Physical,2023-06-02 22:30:12,Collected
20251030-1643,Document,2023-05-29 22:30:12,Collected
20251030-1644,Digital,2024-10-25 18:19:31,Analyzed
20251030-1644,Physical,2024-10-18 18:19:31,In Analysis
20251030-1644,Document,2024-10-19 18:19:31,Analyzed
20251030-1644,Physical,2024-10-22 18:19:31,In Analysis
20251030-1647,Digital,2024-01-01 18:55:49,Collected
20251030-1647,Photographic,2024-01-07 18:55:49,In Analysis
20251030-1647,Document,2024-01-01 18:55:49,Collected
20251030-1649,Physical,2024-11-27 16:35:43,In Analysis
20251030-1654,Photographic,2024-03-04 18:52:05,Collected
20251030-1654,Physical,2024-03-09 18:52:05,Analyzed
20251030-1654,Digital,2024-03-09 18:52:05,Collected
20251030-1655,Document,2023-09-20 22:52:06,Analyzed
20251030-1655,Document,2023-09-13 22:52:06,Collected
20251030-1655,Digital,2023-09-13 22:52:06,Collected
20251030-1655,Physical,2023-09-16 22:52:06,In Analysis
20251030-1658,Photographic,2024-01-01 06:52:23,In Analysis
20251030-1658,Document,2024-01-07 06:52:23,Analyzed
20251030-1664,Document,2024-05-13 07:04:21,In Analysis
20251030-1664,Document,2024-05-14 07:04:21,Collected
20251030-1664,Photographic,2024-05-16 07:04:21,Analyzed
20251030-1669,Physical,2023-06-08 21:22:03,Collected
20251030-1669,Physical,2023-06-10 21:22:03,Collected
20251030-1669,Document,2023-06-12 21:22:03,In Analysis
20251030-1669,Physical,2023-06-08 21:22:03,Analyzed
20251030-1670,Document,2024-10-21 13:03:51,Collected
20251030-1670,Document,2024-10-23 13:03:51,In Analysis
20251030-1670,Photographic,2024-10-23 13:03:51,Analyzed
20251030-1673,Photographic,2023-03-20 17:13:52,Collected
20251030-1675,Photographic,2023-10-18 00:54:26,Collected
20251030-1675,Digital,2023-10-17 00:54:26,Collected
20251030-1675,Photographic,2023-10-18 00:54:26,Collected
20251030-1679,Photographic,2023-06-26 20:25:52,Analyzed
20251030-1679,Digital,2023-06-17 20:25:52,Collected
20251030-1681,Physical,2023-10-17 22:05:35,In Analysis
20251030-1682,Document,2023-10-07 04:47:23,Collected
20251030-1682,Document,2023-10-06 04:47:23,In Analysis
20251030-1684,Physical,2024-05-15 14:22:57,In Analysis
20251030-1684,Physical,2024-05-14 14:22:57,Collected
20251030-1684,Photographic,2024-05-12 14:22:57,Collected
20251030-1684,Document,2024-05-08 14:22:57,Collected
20251030-1685,Photographic,2024-08-09 00:47:53,In Analysis
20251030-1687,Document,2024-11-13 05:28:20,Analyzed
20251030-1687,Physical,2024-11-23 05:28:20,Collected
20251030-1687,Physical,2024-11-23 05:28:20,In Analysis
20251030-1687,Document,2024-11-13 05:28:20,Collected
20251030-1688,Photographic,2024-05-31 20:29:34,Analyzed
20251030-1688,Document,2024-05-30 20:29:34,In Analysis
20251030-1688,Photographic,2024-06-07 20:29:34,Analyzed
20251030-1688,Photographic,2024-06-04 20:29:34,In Analysis
20251030-1689,Document,2024-07-11 19:57:09,Collected
20251030-1689,Photographic,2024-07-07 19:57:09,Analyzed
20251030-1689,Photographic,2024-07-08 19:57:09,Analyzed
20251030-1689,Physical,2024-07-07 19:57:09,Collected
20251030-1690,Physical,2023-06-06 12:40:09,In Analysis
20251030-1690,Document,2023-06-03 12:40:09,Collected
20251030-1690,Digital,2023-06-02 12:40:09,In Analysis
20251030-1690,Photographic,2023-06-08 12:40:09,Analyzed
20251030-1691,Photographic,2023-04-24 09:10:01,Collected
20251030-1691,Digital,2023-04-23 09:10:01,In Analysis
20251030-1691,Physical,2023-04-24 09:10:01,Analyzed
20251030-1693,Photographic,2023-02-15 22:15:24,Collected
20251030-1693,Photographic,2023-02-13 22:15:24,In Analysis
20251030-1693,Photographic,2023-02-18 22:15:24,In Analysis
20251030-1693,Physical,2023-02-16 22:15:24,In Analysis
20251030-1694,Digital,2024-05-20 02:26:33,In Analysis
20251030-1700,Digital,2023-03-12 07:54:46,In Analysis
20251030-1700,Physical,2023-03-19 07:54:46,Collected
20251030-1700,Document,2023-03-19 07:54:46,In Analysis
20251030-1702,Photographic,2023-04-04 17:58:34,Analyzed
20251030-1704,Photographic,2023-04-23 07:12:44,Analyzed
20251030-1706,Physical,2024-02-28 22:39:33,Collected
20251030-1706,Photographic,2024-03-02 22:39:33,In Analysis
20251030-1706,Digital,2024-03-02 22:39:33,Collected
20251030-1706,Physical,2024-03-03 22:39:33,In Analysis
20251030-1710,Digital,2024-12-31 21:47:02,Analyzed
20251030-1710,Photographic,2025-01-06 21:47:02,Collected
20251030-1710,Document,2025-01-02 21:47:02,In Analysis
20251030-1710,Document,2025-01-05 21:47:02,Collected
20251030-1711,Photographic,2024-08-02 15:41:07,Collected
20251030-1712,Photographic,2023-01-08 15:49:16,In Analysis
20251030-1712,Digital,2023-01-12 15:49:16,Analyzed
20251030-1712,Document,2023-01-07 15:49:16,Collected
20251030-1724,Photographic,2024-01-27 11:16:10,Analyzed
20251030-1724,Photographic,2024-02-04 11:16:10,Analyzed
20251030-1724,Physical,2024-02-02 11:16:10,Collected
20251030-1724,Photographic,2024-01-25 11:16:10,Collected
20251030-1725,Digital,2024-02-16 11:48:05,Analyzed
20251030-1725,Physical,2024-02-17 11:48:05,In Analysis
20251030-1725,Document,2024-02-15 11:48:05,Collected
20251030-1725,Photographic,2024-02-20 11:48:05,In Analysis
20251030-1726,Digital,2023-07-10 23:07:52,Analyzed
20251030-1726,Digital,2023-07-14 23:07:52,In Analysis
20251030-1726,Digital,2023-07-09 23:07:52,Analyzed
20251030-1730,Physical,2023-03-12 04:42:25,In Analysis
20251030-1730,Photographic,2023-03-18 04:42:25,Analyzed
20251030-1731,Digital,2024-11-12 08:01:19,Analyzed
20251030-1732,Document,2024-01-04 06:11:50,Analyzed
20251030-1732,Physical,2024-01-01 06:11:50,In Analysis
20251030-1732,Photographic,2024-01-01 06:11:50,Analyzed
20251030-1733,Digital,2024-10-30 09:27:58,Analyzed
20251030-1734,Document,2023-08-06 08:56:04,Collected
20251030-1734,Digital,2023-08-01 08:56:04,Collected
20251030-1734,Photographic,2023-08-06 08:56:04,In Analysis
20251030-1735,Physical,2024-11-05 12:58:31,Collected
20251030-1735,Photographic,2024-11-09 12:58:31,In Analysis
20251030-1737,Photographic,2024-09-25 16:59:42,In Analysis
20251030-1737,Document,2024-10-03 16:59:42,Collected
20251030-1737,Digital,2024-09-28 16:59:42,Analyzed
20251030-1738,Photographic,2024-10-15 02:18:24,Analyzed
20251030-1738,Digital,2024-10-19 02:18:24,Analyzed
20251030-1738,Photographic,2024-10-18 02:18:24,In Analysis
20251030-1740,Document,2023-01-26 07:42:40,Analyzed
20251030-1740,Photographic,2023-01-29 07:42:40,In Analysis
20251030-1741,Photographic,2024-01-07 23:23:03,Analyzed
20251030-1741,Photographic,2024-01-09 23:23:03,Analyzed
20251030-1741,Document,2024-01-15 23:23:03,In Analysis
20251030-1743,Physical,2024-11-13 11:19:52,In Analysis
20251030-1743,Photographic,2024-11-14 11:19:52,Analyzed
20251030-1743,Physical,2024-11-16 11:19:52,In Analysis
20251030-1743,Photographic,2024-11-11 11:19:52,Analyzed
20251030-1747,Photographic,2023-08-10 07:04:56,In Analysis
20251030-1747,Physical,2023-08-06 07:04:56,Collected
20251030-1747,Photographic,2023-08-10 07:04:56,Collected
20251030-1747,Document,2023-08-06 07:04:56,Analyzed
20251030-1748,Digital,2023-11-30 17:26:59,In Analysis
20251030-1749,Digital,2023-12-11 14:15:36,Analyzed
20251030-1751,Document,2023-03-01 21:04:27,In Analysis
20251030-1751,Document,2023-03-02 21:04:27,Analyzed
20251030-1751,Physical,2023-03-02 21:04:27,Collected
20251030-1752,Photographic,2023-05-03 17:35:57,In Analysis
20251030-1755,Photographic,2024-06-23 14:05:17,In Analysis
20251030-1755,Document,2024-07-01 14:05:17,Collected
20251030-1755,Document,2024-06-28 14:05:17,In Analysis
20251030-1755,Digital,2024-06-27 14:05:17,In Analysis
20251030-1756,Photographic,2023-05-18 20:39:03,Analyzed
20251030-1756,Document,2023-05-11 20:39:03,Collected
20251030-1756,Document,2023-05-19 20:39:03,In Analysis
20251030-1756,Document,2023-05-19 20:39:03,In Analysis
20251030-1757,Physical,2024-12-09 11:03:57,In Analysis
20251030-1757,Physical,2024-11-30 11:03:57,Analyzed
20251030-1757,Digital,2024-12-01 11:03:57,In Analysis
20251030-1757,Document,2024-12-01 11:03:57,Collected
20251030-1758,Digital,2023-11-10 16:51:02,Analyzed
20251030-1758,Digital,2023-11-17 16:51:02,Collected
20251030-1760,Physical,2024-06-18 23:52:11,In Analysis
20251030-1760,Digital,2024-06-16 23:52:11,Collected
20251030-1760,Document,2024-06-19 23:52:11,In Analysis
20251030-1761,Photographic,2024-09-07 16:11:41,Collected
20251030-1761,Document,2024-09-07 16:11:41,Analyzed
20251030-1761,Document,2024-09-11 16:11:41,In Analysis
20251030-1764,Digital,2023-08-11 07:41:06,Analyzed
20251030-1764,Document,2023-08-13 07:41:06,In Analysis
20251030-1764,Physical,2023-08-07 07:41:06,Analyzed
20251030-1764,Physical,2023-08-12 07:41:06,Collected
20251030-1765,Document,2024-09-27 23:10:18,In Analysis
20251030-1765,Photographic,2024-10-03 23:10:18,Collected
20251030-1765,Digital,2024-10-04 23:10:18,Collected
20251030-1771,Photographic,2024-09-23 17:04:01,Collected
20251030-1771,Digital,2024-09-29 17:04:01,Analyzed
20251030-1771,Physical,2024-09-26 17:04:01,Analyzed
20251030-1771,Digital,2024-09-28 17:04:01,Analyzed
20251030-1773,Digital,2024-04-30 15:34:15,Collected
20251030-1773,Digital,2024-04-25 15:34:15,Collected
20251030-1774,Physical,2023-10-16 08:05:58,In Analysis
20251030-1774,Document,2023-10-25 08:05:58,Analyzed
20251030-1774,Digital,2023-10-20 08:05:58,Analyzed
20251030-1774,Photographic,2023-10-22 08:05:58,Analyzed
20251030-1778,Digital,2024-09-20 06:09:58,Analyzed
20251030-1778,Document,2024-09-23 06:09:58,In Analysis
20251030-1778,Physical,2024-09-24 06:09:58,Analyzed
20251030-1778,Physical,2024-09-20 06:09:58,Collected
20251030-1779,Document,2024-01-03 22:12:47,Analyzed
20251030-1779,Physical,2024-01-04 22:12:47,Collected
20251030-1784,Document,2024-08-13 07:24:39,In Analysis
20251030-1784,Document,2024-08-05 07:24:39,In Analysis
20251030-1785,Photographic,2023-10-04 15:04:45,In Analysis
20251030-1786,Document,2023-09-19 09:43:31,In Analysis
20251030-1786,Physical,2023-09-22 09:43:31,In Analysis
20251030-1786,Physical,2023-09-14 09:43:31,Analyzed
20251030-1786,Document,2023-09-17 09:43:31,In Analysis
20251030-1787,Document,2024-11-23 04:42:35,Analyzed
20251030-1787,Photographic,2024-12-03 04:42:35,Collected
20251030-1787,Digital,2024-11-26 04:42:35,In Analysis
20251030-1790,Physical,2023-08-21 10:34:11,Analyzed
20251030-1791,Digital,2023-10-13 08:38:02,Collected
20251030-1791,Digital,2023-10-14 08:38:02,Analyzed
20251030-1791,Digital,2023-10-18 08:38:02,Analyzed
20251030-1791,Physical,2023-10-16 08:38:02,Analyzed
20251030-1792,Digital,2024-02-01 18:28:28,Collected
20251030-1792,Photographic,2024-01-28 18:28:28,Collected
20251030-1792,Physical,2024-01-26 18:28:28,In Analysis
20251030-1792,Digital,2024-02-03 18:28:28,Collected
20251030-1795,Physical,2024-07-23 03:45:10,Analyzed
20251030-1795,Digital,2024-07-21 03:45:10,Analyzed
20251030-1795,Physical,2024-07-21 03:45:10,Collected
20251030-1796,Document,2023-03-31 17:15:50,Collected
20251030-1798,Digital,2024-03-10 16:59:24,Analyzed
20251030-1802,Physical,2024-12-03 14:06:39,In Analysis
20251030-1802,Document,2024-12-11 14:06:39,Analyzed
20251030-1802,Document,2024-12-11 14:06:39,Analyzed
20251030-1802,Document,2024-12-07 14:06:39,Analyzed
20251030-1803,Photographic,2024-07-21 20:23:51,Analyzed
20251030-1803,Document,2024-07-19 20:23:51,Analyzed
20251030-1812,Digital,2023-07-27 07:10:26,In Analysis
20251030-1812,Physical,2023-07-31 07:10:26,In Analysis
20251030-1812,Physical,2023-07-26 07:10:26,Analyzed
20251030-1813,Document,2023-07-18 20:05:17,Collected
20251030-1815,Physical,2023-11-28 19:20:34,In Analysis
20251030-1815,Document,2023-12-07 19:20:34,Analyzed
20251030-1815,Physical,2023-11-27 19:20:34,Analyzed
20251030-1820,Digital,2024-12-14 05:34:34,Collected
20251030-1820,Digital,2024-12-15 05:34:34,In Analysis
20251030-1821,Physical,2023-05-02 05:34:10,In Analysis
20251030-1821,Physical,2023-05-01 05:34:10,In Analysis
20251030-1823,Document,2024-03-19 04:17:45,Analyzed
20251030-1823,Digital,2024-03-22 04:17:45,Collected
20251030-1823,Document,2024-03-25 04:17:45,In Analysis
20251030-1825,Photographic,2023-12-23 17:11:49,In Analysis
20251030-1825,Digital,2023-12-14 17:11:49,Collected
20251030-1825,Photographic,2023-12-19 17:11:49,In Analysis
20251030-1825,Document,2023-12-18 17:11:49,In Analysis
20251030-1826,Photographic,2024-02-09 16:02:10,Collected
20251030-1826,Physical,2024-02-19 16:02:10,In Analysis
20251030-1827,Document,2024-02-22 17:01:40,Collected
20251030-1827,Physical,2024-02-13 17:01:40,Analyzed
20251030-1827,Physical,2024-02-18 17:01:40,Collected
20251030-1827,Physical,2024-02-18 17:01:40,In Analysis
20251030-1829,Photographic,2023-11-06 09:41:24,Analyzed
20251030-1829,Document,2023-11-03 09:41:24,In Analysis
20251030-1829,Physical,2023-11-04 09:41:24,Analyzed
20251030-1829,Photographic,2023-11-06 09:41:24,In Analysis
20251030-1830,Digital,2024-11-04 06:52:53,In Analysis
20251030-1830,Physical,2024-11-05 06:52:53,Analyzed
20251030-1832,Document,2023-04-26 09:00:02,Analyzed
20251030-1832,Photographic,2023-04-22 09:00:02,Analyzed
20251030-1832,Document,2023-04-21 09:00:02,Collected
20251030-1834,Physical,2024-01-24 17:04:07,In Analysis
20251030-1834,Document,2024-01-20 17:04:07,Analyzed
20251030-1834,Physical,2024-01-24 17:04:07,Collected
20251030-1836,Document,2023-08-29 06:43:22,Analyzed
20251030-1836,Physical,2023-08-30 06:43:22,Collected
20251030-1836,Digital,2023-08-23 06:43:22,Collected
20251030-1838,Physical,2024-12-31 04:25:40,Collected
20251030-1838,Photographic,2025-01-03 04:25:40,Analyzed
20251030-1840,Photographic,2023-03-18 22:21:52,Analyzed
20251030-1843,Digital,2023-03-02 07:05:45,Collected
20251030-1843,Physical,2023-03-06 07:05:45,Collected
20251030-1843,Digital,2023-03-08 07:05:45,Analyzed
20251030-1843,Document,2023-03-08 07:05:45,Collected
20251030-1846,Photographic,2023-10-06 17:35:54,Analyzed
20251030-1846,Document,2023-10-05 17:35:54,In Analysis
20251030-1846,Photographic,2023-10-10 17:35:54,Collected
20251030-1848,Document,2024-05-21 06:44:15,Analyzed
20251030-1848,Document,2024-05-22 06:44:15,Analyzed
20251030-1849,Physical,2024-01-11 07:46:56,Collected
20251030-1849,Document,2024-01-11 07:46:56,Collected
20251030-1849,Physical,2024-01-11 07:46:56,In Analysis
20251030-1849,Physical,2024-01-05 07:46:56,Collected
20251030-1850,Physical,2024-01-16 08:06:02,Analyzed
20251030-1850,Document,2024-01-17 08:06:02,In Analysis
20251030-1850,Document,2024-01-12 08:06:02,In Analysis
20251030-1850,Physical,2024-01-15 08:06:02,Collected
20251030-1853,Photographic,2023-04-03 09:15:52,Collected
20251030-1853,Photographic,2023-04-05 09:15:52,Analyzed
20251030-1853,Physical,2023-03-29 09:15:52,Analyzed
20251030-1853,Document,2023-03-27 09:15:52,Collected
20251030-1855,Photographic,2023-05-13 20:06:44,Analyzed
20251030-1856,Document,2023-08-20 20:16:31,Collected
20251030-1856,Photographic,2023-08-21 20:16:31,In Analysis
20251030-1856,Physical,2023-08-22 20:16:31,Collected
20251030-1860,Document,2023-06-05 15:41:09,In Analysis
20251030-1860,Physical,2023-06-09 15:41:09,In Analysis
20251030-1860,Digital,2023-06-06 15:41:09,Analyzed
20251030-1861,Digital,2023-05-09 20:16:57,In Analysis
20251030-1863,Document,2024-10-31 07:11:31,In Analysis
20251030-1863,Document,2024-11-01 07:11:31,In Analysis
20251030-1863,Document,2024-11-10 07:11:31,In Analysis
20251030-1863,Photographic,2024-11-01 07:11:31,Analyzed
20251030-1865,Digital,2023-03-23 20:57:14,Analyzed
20251030-1865,Photographic,2023-03-25 20:57:14,In Analysis
20251030-1868,Digital,2024-03-17 16:15:45,In Analysis
20251030-1868,Document,2024-03-15 16:15:45,Collected
20251030-1868,Physical,2024-03-19 16:15:45,Collected
20251030-1868,Digital,2024-03-18 16:15:45,In Analysis
20251030-1872,Photographic,2024-08-24 21:00:29,Collected
20251030-1872,Physical,2024-09-02 21:00:29,Analyzed
20251030-1884,Photographic,2024-09-11 17:30:08,Collected
20251030-1884,Photographic,2024-09-18 17:30:08,Collected
20251030-1884,Digital,2024-09-17 17:30:08,Collected
20251030-1884,Document,2024-09-15 17:30:08,Collected
20251030-1885,Digital,2023-02-18 02:03:59,Analyzed
20251030-1885,Physical,2023-02-15 02:03:59,In Analysis
20251030-1885,Document,2023-02-14 02:03:59,Collected
20251030-1886,Physical,2023-02-20 06:02:25,Analyzed
20251030-1887,Digital,2024-10-24 13:25:59,In Analysis
20251030-1887,Document,2024-10-17 13:25:59,In Analysis
20251030-1902,Document,2023-02-11 06:46:22,In Analysis
20251030-1902,Document,2023-02-19 06:46:22,Collected
20251030-1903,Document,2024-04-11 03:25:32,In Analysis
20251030-1903,Digital,2024-04-08 03:25:32,Collected
20251030-1903,Document,2024-04-18 03:25:32,Collected
20251030-1903,Physical,2024-04-09 03:25:32,Collected
20251030-1904,Photographic,2023-10-30 17:22:59,In Analysis
20251030-1907,Document,2023-08-22 21:09:06,In Analysis
20251030-1907,Digital,2023-08-16 21:09:06,In Analysis
20251030-1907,Photographic,2023-08-19 21:09:06,In Analysis
20251030-1908,Physical,2023-05-07 09:54:16,In Analysis
20251030-1908,Physical,2023-05-14 09:54:16,Analyzed
20251030-1908,Physical,2023-05-06 09:54:16,In Analysis
20251030-1908,Digital,2023-05-11 09:54:16,Collected
20251030-1909,Photographic,2024-12-04 21:07:51,Collected
20251030-1909,Photographic,2024-12-07 21:07:51,In Analysis
20251030-1911,Document,2023-10-30 08:59:35,Analyzed
20251030-1911,Digital,2023-10-26 08:59:35,Analyzed
